# pdg,pid,reco_coszen,reco_energy,true_energy,true_coszen,weight
13,0,0.500,49.2,340.079474,0.713073,3.321743e-08
13,1,-0.700,27.7,192.488879,0.191964,1.643752e-09
13,1,0.900,36.9,436.453352,0.464871,1.813593e-08
13,1,0.700,49.2,206.654311,0.487901,1.742406e-08
13,1,0.500,49.2,280.225143,0.549877,2.684356e-08
13,1,0.300,20.7,285.495176,0.677843,5.574546e-08
13,0,0.900,27.7,201.737662,0.445260,2.318195e-08
13,0,0.100,27.7,295.924718,0.610465,3.519211e-08
13,0,0.500,36.9,216.882909,0.615362,3.732616e-08
13,0,0.700,15.6,233.866086,0.694368,3.610510e-08
13,0,0.100,49.2,285.364376,0.988877,8.483324e-08
13,0,0.300,49.2,251.846318,0.657184,2.904383e-08
13,0,0.100,15.6,224.929784,0.540632,2.839691e-08
13,1,0.500,36.9,295.545543,0.648638,3.404383e-08
13,1,0.500,36.9,243.442474,0.381972,9.429305e-09
13,0,0.700,49.2,209.074850,0.519834,1.935113e-08
13,0,-0.900, 8.7,187.781389,0.422193,2.059151e-08
13,0,0.500, 8.7,202.475793,0.627768,3.066479e-08
13,1,0.300,20.7,175.860436,0.360505,8.286550e-09
13,0,-0.700,15.6,205.767417,0.522481,2.885716e-08
13,0,0.300,49.2,227.629504,0.566882,2.509684e-08
13,0,0.700,20.7,179.720173,0.469225,2.266095e-08
13,0,0.300, 6.6,233.737456,0.258105,3.501126e-09
13,0,0.900,15.6,286.557099,0.497532,2.232242e-08
13,1,0.300,27.7,205.714435,0.477388,2.616815e-08
13,1,0.700,27.7,309.646049,0.728610,3.533660e-08
13,0,0.500,20.7,323.253540,0.926872,8.316477e-08
13,1,0.500,36.9,208.305046,0.542636,2.040340e-08
13,0,0.700,49.2,216.027900,0.591656,3.163460e-08
13,1,0.300,11.7,210.418552,0.411889,2.198709e-08
13,1,0.100,36.9,260.170494,0.281699,1.275999e-08
13,1,0.500,20.7,209.812995,0.521222,2.459160e-08
13,0,0.700,27.7,215.951887,0.541892,2.753491e-08
13,1,0.300,20.7,224.526258,0.614106,3.938913e-08
13,0,0.500,27.7,203.947508,0.559181,2.553501e-08
13,0,0.100,15.6,214.620670,0.416276,2.182971e-08
13,0,-0.100,49.2,249.285701,0.372584,1.703971e-08
13,1,0.300,49.2,286.536499,0.549488,2.888136e-08
13,0,0.300,49.2,218.776602,0.376750,1.286313e-08
13,0,0.900,49.2,255.876322,0.579664,3.394774e-08
13,1,0.900,27.7,206.276306,0.287508,4.614406e-09
13,0,0.700,15.6,292.197342,0.513920,2.875873e-08
13,1,0.500,49.2,420.247624,0.246663,4.615608e-09
13,1,-0.100,20.7,269.247907,0.558155,3.566176e-08
13,0,0.500,20.7,269.579348,0.683245,3.404754e-08
13,0,-0.700,11.7,289.486858,0.556871,3.146400e-08
13,0,0.900,49.2,305.894223,0.707143,3.091172e-08
13,0,0.500,49.2,236.128077,0.555862,2.959000e-08
13,0,0.100,15.6,205.170122,0.476387,2.389418e-08
13,0,0.700,15.6,204.176703,0.487960,2.514731e-08
13,1,-0.500,49.2,290.774537,0.741824,4.307706e-08
13,0,0.900,36.9,202.609491,0.492751,1.573289e-08
13,1,0.500,49.2,254.353299,0.479926,2.553668e-08
13,1,0.500,36.9,218.745865,0.527650,2.628092e-08
13,0,0.100, 6.6,215.761092,0.560490,2.819035e-08
13,0,-0.300,20.7,221.206654,0.442372,2.288156e-08
13,1,0.500,20.7,305.009120,0.995957,8.084295e-08
13,0,0.100,20.7,252.815277,0.352890,1.941209e-08
13,0,0.100,20.7,192.100889,0.502208,2.628785e-08
13,0,-0.100,20.7,227.998123,0.525156,2.534920e-08
13,0,0.500,49.2,228.248406,0.438182,2.448129e-08
13,1,0.500,27.7,254.135736,0.527236,2.867315e-08
13,0,0.300,27.7,302.616026,0.407084,2.328159e-08
13,1,0.500,49.2,219.767924,0.562804,3.106366e-08
13,0,0.900,36.9,271.519256,0.510663,3.021164e-08
13,1,0.900,27.7,203.296744,0.490443,2.434589e-08
13,0,0.300,20.7,215.230163,0.475104,2.529357e-08
13,0,0.500,49.2,279.294407,0.466830,2.381374e-08
13,0,-0.900,15.6,243.681194,0.409196,2.335473e-08
13,1,0.700,27.7,292.457270,0.626693,3.490793e-08
13,0,0.900,20.7,214.843932,0.575039,3.402385e-08
13,0,0.700, 8.7,212.384738,0.617235,3.000052e-08
13,1,0.500,49.2,386.594113,0.587690,2.631069e-08
13,0,-0.100,20.7,226.126859,0.499173,2.996147e-08
13,0,0.500,20.7,204.195451,0.416485,2.041712e-08
13,1,0.300,27.7,229.691751,0.631541,3.210127e-08
13,1,0.900,49.2,299.376028,0.698717,3.441669e-08
13,1,0.300,27.7,276.513624,0.514580,2.676663e-08
13,0,0.700,15.6,377.264886,0.701443,4.105300e-08
13,1,0.300,36.9,202.689162,0.500189,2.814731e-08
13,0,-0.100,20.7,305.005514,0.548014,3.791437e-08
13,1,0.100,15.6,205.756066,0.459861,2.401281e-08
13,0,0.300, 8.7,233.900325,0.531258,3.092855e-08
13,1,0.900,27.7,309.373659,0.782641,4.878760e-08
13,0,0.500,20.7,210.364997,0.298350,1.344766e-08
13,0,0.700,15.6,253.350825,0.538959,3.308230e-08
13,1,0.100,27.7,230.934395,0.587690,3.531675e-08
13,1,-0.300,36.9,331.656873,0.558146,2.809288e-08
13,1,-0.100,27.7,412.236776,0.372892,2.506206e-08
13,0,0.500,49.2,208.042869,0.556365,3.122878e-08
13,0,-0.500,20.7,191.457241,0.243976,7.583718e-09
13,0,0.900,36.9,217.116662,0.612505,3.196991e-08
13,0,-0.300,27.7,185.692881,0.355038,1.604665e-08
13,0,-0.500,27.7,242.529587,0.561703,3.670705e-08
13,1,0.500,36.9,251.329180,0.564662,2.159562e-08
13,0,-0.700,20.7,207.558926,0.494251,2.756785e-08
13,1,0.500,49.2,210.979701,0.381693,1.408313e-08
13,0,0.100,49.2,248.207334,0.631596,3.974797e-08
13,0,0.500,36.9,244.192890,0.621651,3.520830e-08
13,1,0.500,49.2,321.130247,0.637475,2.881776e-08
13,0,0.700,27.7,293.295019,0.559457,3.335324e-08
13,1,0.900,27.7,206.722512,0.326302,1.387963e-08
13,1,0.300,49.2,230.564544,0.162358,6.658415e-10
13,0,0.500,20.7,250.555936,0.524438,2.895079e-08
13,0,-0.100,20.7,275.434596,0.594622,3.496556e-08
13,0,0.700,20.7,221.909549,0.617602,2.994041e-08
13,1,0.100,49.2,264.566328,0.384657,2.216814e-08
13,0,-0.100,11.7,213.473277,0.560172,2.775323e-08
13,0,0.300,27.7,190.690890,0.466136,1.593051e-08
13,1,0.500,27.7,231.023642,0.559391,3.202756e-08
13,1,0.500,49.2,214.690589,0.498342,1.678359e-08
13,0,0.700,11.7,201.373237,0.393432,1.864984e-08
13,1,0.700,49.2,254.559001,0.186657,1.107982e-09
13,0,0.900,49.2,200.840449,0.493161,1.665155e-08
13,0,-0.700,27.7,196.257380,0.292959,1.138615e-08
13,0,0.900,27.7,266.007500,0.714356,4.266667e-08
13,1,0.700,27.7,256.575443,0.697589,3.342032e-08
13,0,0.100, 8.7,176.843609,0.445236,2.202383e-08
13,1,0.700,27.7,224.511583,0.676182,4.259633e-08
13,1,0.700,49.2,301.024618,0.661329,3.432535e-08
13,0,0.700,20.7,275.633225,0.746883,5.930576e-08
13,1,0.500,49.2,210.356858,0.579291,2.945996e-08
13,1,0.700,49.2,336.297448,0.700010,4.185487e-08
13,1,-0.500,36.9,213.703038,0.592946,2.988395e-08
13,0,0.900,36.9,226.697232,0.530776,3.039639e-08
13,1,-0.500,27.7,248.375463,0.578426,2.646840e-08
13,0,-0.500,27.7,185.896553,0.441485,1.943968e-08
13,0,0.100,20.7,189.734980,0.466443,2.160073e-08
13,0,-0.100,15.6,294.107727,0.649048,3.945910e-08
13,0,0.100,15.6,221.941919,0.584282,3.421534e-08
13,1,-0.900,15.6,230.942455,0.403717,2.490199e-08
13,0,-0.300,11.7,243.316405,0.639811,4.406766e-08
13,1,0.700,15.6,201.559985,0.648716,3.586667e-08
13,1,0.500,36.9,289.917506,0.587413,2.979104e-08
13,0,0.300, 8.7,247.476005,0.705384,4.970486e-08
13,0,0.700,36.9,251.364749,0.416425,1.089136e-08
13,1,0.500,49.2,213.575930,0.333164,8.078693e-09
13,1,-0.100,49.2,192.297372,0.371773,1.534484e-08
13,0,0.100,15.6,163.048341,0.314492,6.207432e-09
13,1,0.500,49.2,303.829512,0.537529,3.212383e-08
13,0,0.300,49.2,387.538167,0.457148,3.255106e-08
13,0,0.700, 8.7,320.912070,0.392848,1.074116e-08
13,1,0.900,27.7,355.142380,0.166509,7.317228e-10
13,1,0.900,49.2,227.994545,0.572776,3.162626e-08
13,0,0.900,49.2,270.281864,0.650924,3.802951e-08
13,0,0.700,20.7,196.278622,0.394852,1.498252e-08
13,0,0.300,27.7,259.754136,0.731151,4.555840e-08
13,1,-0.300,27.7,234.892318,0.422468,1.479071e-08
13,0,0.100,20.7,206.701867,0.514852,2.625596e-08
13,0,0.900,11.7,312.077381,0.333674,7.857446e-09
13,1,0.700,11.7,167.407175,0.403121,9.348016e-09
13,0,0.900, 6.6,480.798843,0.861410,4.984960e-08
13,1,0.500,36.9,235.278426,0.591481,2.752098e-08
13,1,0.500,27.7,272.338647,0.476154,2.898728e-08
13,0,0.300,20.7,209.592235,0.391896,2.083482e-08
13,0,0.900,36.9,204.900374,0.589343,3.180260e-08
13,0,0.900,36.9,259.423657,0.694165,4.731248e-08
13,0,-0.500, 6.6,186.391917,0.574118,2.958985e-08
13,0,0.100,36.9,213.346187,0.454954,1.702262e-08
13,0,0.900,11.7,260.806584,0.660355,4.213648e-08
13,1,0.900,27.7,203.079074,0.458730,2.074653e-08
13,1,0.300,20.7,201.213567,0.503076,1.791642e-08
13,0,0.100,15.6,208.048187,0.622363,2.537852e-08
13,1,-0.100,15.6,269.251772,0.630646,3.815182e-08
13,0,-0.700,27.7,206.600879,0.534296,2.964518e-08
13,1,0.700,36.9,272.911166,0.739587,4.763768e-08
13,0,0.100, 6.6,251.100894,0.660677,3.497281e-08
13,0,0.700,20.7,287.966278,0.738250,5.297126e-08
13,1,0.700,36.9,440.402642,0.752972,4.348360e-08
13,1,0.300,49.2,238.658802,0.311940,1.120869e-08
13,1,0.300,27.7,252.809063,0.564768,3.169065e-08
13,1,0.500,27.7,222.655550,0.644910,3.619492e-08
13,1,0.100,20.7,218.913803,0.659160,3.607357e-08
13,1,0.100,27.7,188.669068,0.505667,2.250493e-08
13,0,-0.300,27.7,223.354206,0.494989,2.963467e-08
13,0,-0.500,20.7,263.663329,0.598436,3.350293e-08
13,0,-0.900,20.7,211.524174,0.389017,2.027183e-08
13,0,0.300,36.9,194.744525,0.474303,2.484732e-08
13,1,0.500,36.9,204.988570,0.457748,2.084987e-08
13,0,0.700,36.9,222.962811,0.621087,2.828195e-08
13,1,0.500,49.2,220.801336,0.370314,8.625535e-09
13,1,0.300,49.2,215.119517,0.632688,3.168926e-08
13,0,0.700,11.7,300.197170,0.739160,3.890375e-08
13,1,0.300,20.7,233.239702,0.665411,3.582570e-08
13,0,0.900,27.7,226.735317,0.579523,2.724257e-08
13,0,0.500,11.7,188.679346,0.512571,2.572097e-08
13,1,-0.900,15.6,232.336660,0.675290,3.827137e-08
13,0,0.700,49.2,243.828541,0.605819,2.640293e-08
13,0,0.500,27.7,219.780618,0.654993,2.897917e-08
13,0,0.100, 8.7,268.206778,0.628854,4.005544e-08
13,0,0.300,15.6,203.094571,0.527967,2.882047e-08
13,1,-0.100,49.2,264.886334,0.295261,1.395499e-08
13,0,0.900,20.7,198.378220,0.358559,1.628323e-08
13,1,-0.700,15.6,274.493160,0.553808,2.786532e-08
13,0,-0.700,20.7,290.362195,0.621864,3.276560e-08
13,0,0.900,27.7,234.333417,0.597161,3.333165e-08
13,0,0.700,15.6,166.280914,0.201484,1.236673e-09
13,0,0.700,36.9,258.685140,0.730298,5.065437e-08
13,1,0.500,49.2,259.130999,0.397050,1.310482e-08
13,0,0.500,36.9,188.699671,0.469726,2.362964e-08
13,0,-0.700,15.6,229.644324,0.417665,2.086107e-08
13,0,0.500, 8.7,264.755180,0.682492,4.275509e-08
13,1,-0.500,20.7,239.427604,0.742106,4.783051e-08
13,0,-0.300, 8.7,254.330319,0.651474,4.031353e-08
13,0,0.100, 8.7,203.130936,0.600385,2.961361e-08
13,1,0.500,27.7,220.598632,0.529035,2.937262e-08
13,0,0.500,15.6,206.612146,0.574046,3.375273e-08
13,0,0.300,20.7,225.731448,0.473921,2.646353e-08
13,1,-0.700,15.6,231.192098,0.589333,2.684163e-08
13,0,0.500,36.9,227.927289,0.448923,2.365474e-08
13,0,0.900,27.7,295.430277,0.437575,2.522177e-08
13,1,0.500,49.2,245.693037,0.267560,4.159497e-09
13,0,0.900,11.7,472.502899,0.707862,4.914753e-08
13,0,-0.100,36.9,211.907313,0.443972,2.050099e-08
13,0,0.700,36.9,237.742331,0.600963,3.666404e-08
13,1,0.700,49.2,206.431955,0.527789,1.939673e-08
13,0,0.300,11.7,188.591940,0.558333,2.890806e-08
13,1,0.300,27.7,261.768658,0.490687,2.647929e-08
13,0,0.300,49.2,231.992091,0.544983,2.832053e-08
13,0,0.700,15.6,278.601599,0.543521,3.099570e-08
13,1,0.100,27.7,237.333570,0.541614,3.199476e-08
13,0,0.300,15.6,257.986871,0.583068,2.907660e-08
13,1,0.300,15.6,243.479403,0.428854,2.542800e-08
13,0,0.700,49.2,276.343402,0.668200,4.034651e-08
13,0,-0.500,49.2,189.516895,0.334504,1.304205e-08
13,0,0.700,49.2,217.327710,0.387272,1.957412e-08
13,1,0.700,49.2,395.195334,0.682252,3.622052e-08
13,0,0.100,15.6,258.543962,0.519685,2.873291e-08
13,0,0.700,36.9,237.249506,0.544093,3.415796e-08
13,1,0.300,49.2,475.943616,0.217480,3.391110e-09
13,0,0.700, 6.6,228.963576,0.460701,2.511146e-08
13,0,0.300,11.7,256.102294,0.650532,3.786333e-08
13,1,0.700,49.2,291.223537,0.725148,3.908528e-08
13,1,0.100,27.7,246.608816,0.647340,3.758033e-08
13,1,0.300,49.2,250.626779,0.473738,1.604366e-08
13,0,0.700,15.6,255.956798,0.739485,4.757875e-08
13,0,0.900,36.9,217.694410,0.529757,2.722296e-08
13,0,-0.300,27.7,409.741086,0.746773,3.737023e-08
13,0,0.700,20.7,218.796930,0.496321,2.823049e-08
13,0,0.300,27.7,256.187572,0.518620,2.974375e-08
13,0,0.500,36.9,216.958256,0.280242,1.167523e-08
13,0,0.500,20.7,235.983866,0.616689,3.852924e-08
13,0,-0.100,36.9,245.330974,0.577716,3.259143e-08
13,0,-0.300,27.7,217.605941,0.479727,2.566211e-08
13,0,0.300,15.6,250.322406,0.435422,2.623469e-08
13,0,0.700,36.9,214.816743,0.510348,2.766975e-08
13,0,-0.300, 8.7,206.226080,0.498701,2.735140e-08
13,0,0.700, 8.7,191.190436,0.505650,2.306434e-08
13,1,0.300,27.7,300.206758,0.805011,6.580483e-08
13,1,-0.500,27.7,196.529627,0.535619,2.594324e-08
13,0,0.700,27.7,215.976569,0.480445,2.504542e-08
13,0,0.500,27.7,312.045293,0.980009,8.083416e-08
13,0,0.100,11.7,259.106780,0.683708,2.937934e-08
13,0,-0.100,15.6,281.100399,0.730587,4.703305e-08
13,0,0.300,20.7,205.111422,0.430840,1.983256e-08
13,0,0.100, 8.7,217.761765,0.543361,2.908259e-08
13,0,0.300,36.9,229.626926,0.354684,1.744514e-08
13,0,0.300,27.7,171.955172,0.403211,1.593171e-08
13,1,0.700,20.7,248.415208,0.554131,3.118573e-08
13,1,0.500,36.9,284.555430,0.650456,3.242853e-08
13,1,0.900,36.9,340.484747,0.878850,8.478540e-08
13,0,0.500,27.7,212.170727,0.511903,2.762128e-08
13,0,0.700,36.9,353.875998,0.729016,3.463306e-08
13,0,0.500,36.9,304.912090,0.705386,3.592937e-08
13,0,-0.300,27.7,298.259563,0.522560,2.762115e-08
13,1,0.500,49.2,324.832964,0.641153,3.069533e-08
13,0,0.300,49.2,235.750821,0.387178,2.064341e-08
13,0,-0.900,11.7,229.282866,0.600071,3.708013e-08
13,0,0.900,27.7,171.655332,0.498167,1.909762e-08
13,0,0.300,20.7,238.210657,0.746609,4.328847e-08
13,0,0.500,49.2,255.482793,0.615886,2.982232e-08
13,0,-0.300, 6.6,258.158567,0.505371,2.611992e-08
13,1,-0.100,49.2,418.769011,0.655299,3.014901e-08
13,0,0.700,15.6,203.832002,0.544093,3.248340e-08
13,1,0.500,49.2,244.861118,0.511435,2.806090e-08
13,1,0.500,36.9,253.242830,0.703628,4.456017e-08
13,1,0.700,27.7,221.643534,0.660394,3.360822e-08
13,1,0.100,49.2,255.128094,0.493774,2.465194e-08
13,0,0.500,20.7,198.158002,0.528025,3.017579e-08
13,0,-0.700,15.6,200.549619,0.538587,2.978575e-08
13,1,0.100,20.7,286.123749,0.424497,1.452903e-08
13,0,-0.100,20.7,239.150163,0.542905,3.009803e-08
13,0,0.300, 6.6,202.471259,0.458075,2.285852e-08
13,1,-0.500,36.9,218.356534,0.477388,2.612553e-08
13,0,-0.100,27.7,238.740823,0.526981,2.803130e-08
13,1,0.900,20.7,341.791265,0.509205,1.875649e-08
13,0,-0.300,36.9,256.039376,0.544951,2.922624e-08
13,0,-0.100,15.6,188.844508,0.438371,1.917874e-08
13,0,-0.500,11.7,200.395430,0.520349,2.287166e-08
13,1,0.700,36.9,240.823595,0.393832,2.130101e-08
13,1,0.700,36.9,280.513192,0.569461,3.428554e-08
13,1,0.300,49.2,207.484434,0.536643,2.134373e-08
13,0,0.500,27.7,407.419055,0.363673,1.195503e-08
13,0,-0.500,11.7,198.393281,0.514274,3.053805e-08
13,1,-0.900,11.7,195.933069,0.474630,1.948154e-08
13,1,0.700,36.9,251.450270,0.502461,2.610727e-08
13,0,0.700,36.9,488.881730,0.649643,3.310413e-08
13,1,0.100,49.2,277.250817,0.633010,3.174352e-08
13,1,0.300,49.2,295.885068,0.476664,2.947945e-08
13,1,0.900,49.2,317.932990,0.720670,3.344915e-08
13,1,0.700,49.2,283.103328,0.703090,4.353899e-08
13,1,0.700,36.9,254.912469,0.685919,4.112532e-08
13,1,0.700,49.2,332.550105,0.724038,4.304299e-08
13,0,0.100,36.9,400.638364,0.635563,3.909865e-08
13,0,0.300,36.9,245.510516,0.530097,2.996386e-08
13,1,0.700,36.9,217.490915,0.647309,3.523912e-08
13,0,0.900,20.7,269.039551,0.523736,3.436253e-08
13,1,0.700,49.2,391.171799,0.797104,5.689987e-08
13,0,-0.100,15.6,261.743103,0.693954,5.027536e-08
13,1,0.500,36.9,310.452699,0.776264,3.886534e-08
13,1,0.100,27.7,293.131818,0.356129,2.147037e-08
13,0,0.700,11.7,252.706637,0.568082,2.655055e-08
13,1,0.700,27.7,453.485991,0.293652,7.518010e-09
13,0,0.500,15.6,196.263553,0.422600,1.509358e-08
13,1,0.500,20.7,239.245600,0.667481,3.164191e-08
13,1,0.700,27.7,312.693316,0.391977,1.072640e-08
13,0,-0.300,20.7,263.457138,0.318261,1.681991e-08
13,0,-0.300,36.9,218.628954,0.457070,2.170736e-08
13,1,0.900,36.9,196.633504,0.489639,2.602629e-08
13,0,0.700,36.9,283.728634,0.679064,3.819234e-08
13,0,0.300,20.7,217.883443,0.573619,2.851679e-08
13,0,0.500,27.7,223.266249,0.562834,3.484488e-08
13,1,0.100,20.7,310.947627,0.529266,3.236238e-08
13,0,0.900,20.7,459.564211,0.744037,3.944247e-08
13,0,-0.300,11.7,233.027356,0.510803,3.445912e-08
13,1,0.500,27.7,228.060009,0.428622,2.150894e-08
13,1,0.300,20.7,469.636626,0.568795,3.270560e-08
13,0,0.700,36.9,226.817360,0.568622,2.907178e-08
13,0,-0.900,27.7,249.950233,0.583969,3.885018e-08
13,0,-0.100,27.7,244.444405,0.400416,2.292483e-08
13,1,0.900,20.7,261.223359,0.389305,2.056645e-08
13,1,0.500,49.2,299.729035,0.700907,3.227011e-08
13,1,0.500,49.2,225.437502,0.571706,2.238649e-08
13,1,0.700,20.7,186.658826,0.466022,2.219178e-08
13,1,0.700,49.2,384.669417,0.646707,3.243429e-08
13,0,0.500,36.9,243.838121,0.732222,4.047838e-08
13,1,0.700,11.7,498.653803,0.556552,2.269122e-08
13,0,0.700,36.9,198.987665,0.540874,3.058864e-08
13,0,0.300,15.6,189.898703,0.496480,2.230377e-08
13,0,0.100,27.7,207.678161,0.372865,1.066178e-08
13,0,0.500,36.9,205.463651,0.631735,3.243524e-08
13,0,0.900, 8.7,201.472886,0.482109,2.418223e-08
13,1,0.500,36.9,255.351292,0.552417,3.313325e-08
13,0,0.500,11.7,246.492135,0.376762,2.002790e-08
13,1,0.500,20.7,300.681292,0.730087,4.564601e-08
13,0,-0.500,20.7,394.068720,0.489455,2.159298e-08
13,1,0.300,27.7,172.119683,0.466926,1.689544e-08
13,1,0.100,36.9,340.475146,0.433515,2.725953e-08
13,0,0.100,20.7,257.630181,0.641348,3.406939e-08
13,0,0.500,49.2,192.844847,0.249094,3.180702e-09
13,0,0.700,36.9,211.484147,0.537194,2.752221e-08
13,1,0.300,49.2,379.928869,0.529144,2.012262e-08
13,0,0.300,36.9,218.228780,0.510457,2.009770e-08
13,1,0.300,27.7,231.796662,0.506610,2.063779e-08
13,1,0.300,15.6,247.990912,0.619410,3.482704e-08
13,0,0.100,27.7,250.361287,0.550754,3.622313e-08
13,1,-0.500,49.2,245.830595,0.688804,3.879368e-08
13,1,0.700,36.9,279.798677,0.558057,2.052487e-08
13,1,0.700,49.2,242.378862,0.534907,2.078591e-08
13,0,0.300,27.7,282.958293,0.648371,3.815596e-08
13,1,-0.300,49.2,242.026217,0.725557,4.294876e-08
13,0,0.100,15.6,221.894996,0.383040,1.923296e-08
13,1,0.700,36.9,255.695973,0.700846,3.477953e-08
13,0,-0.500,20.7,242.544874,0.736865,5.038073e-08
13,1,-0.500,15.6,247.423909,0.384828,2.313943e-08
13,1,0.500,27.7,270.365402,0.437472,2.504035e-08
13,0,0.900,20.7,235.760857,0.396428,1.972734e-08
13,0,0.100,27.7,311.914838,0.567424,2.983995e-08
13,0,0.500,20.7,249.265657,0.363574,1.920321e-08
13,0,0.700,15.6,224.687318,0.428791,2.371586e-08
13,0,-0.900, 8.7,267.901845,0.601205,3.381898e-08
13,1,0.700,15.6,321.458556,0.748883,4.133001e-08
13,0,-0.900, 8.7,207.600204,0.548937,3.294881e-08
13,0,0.500,27.7,268.740849,0.711253,4.572796e-08
13,1,0.900,49.2,375.020633,0.764751,4.034883e-08
13,0,0.500,11.7,209.975748,0.488916,2.853486e-08
13,0,-0.700,20.7,239.007563,0.492888,2.902426e-08
13,0,-0.300,20.7,218.401650,0.691040,3.917860e-08
13,1,0.700,49.2,247.469954,0.673985,3.120310e-08
13,1,-0.100,20.7,197.264709,0.402735,2.042277e-08
13,1,0.700,15.6,212.329456,0.582268,3.083882e-08
13,1,-0.700,15.6,199.830732,0.474204,2.241643e-08
13,0,0.700,36.9,180.486707,0.261341,7.978343e-09
13,0,-0.300,20.7,221.426944,0.444668,2.281152e-08
13,0,0.500,11.7,292.938538,0.789903,5.076719e-08
13,0,0.900,20.7,196.808218,0.497018,2.706176e-08
13,1,0.900,11.7,351.389537,0.658386,2.661522e-08
13,1,0.500,49.2,356.052719,0.618462,2.614583e-08
13,0,-0.500, 8.7,178.654189,0.454059,2.013231e-08
13,1,0.900,49.2,333.026121,0.651489,3.072544e-08
13,1,-0.700,15.6,223.853994,0.330722,1.522301e-08
13,0,0.700,11.7,350.230067,0.714334,3.456345e-08
13,1,-0.100,20.7,225.108629,0.553799,2.694154e-08
13,0,0.700,36.9,345.371548,0.261456,4.687539e-09
13,0,-0.300,27.7,238.929444,0.370860,1.682553e-08
13,0,0.700,20.7,222.274691,0.675571,3.717995e-08
13,0,-0.500, 6.6,239.934038,0.716121,4.507241e-08
13,1,0.300,20.7,430.502918,0.728556,3.568469e-08
13,0,0.300,15.6,271.987675,0.457134,2.322112e-08
13,1,0.100,49.2,229.754619,0.595138,3.134803e-08
13,0,0.300,20.7,190.805767,0.160987,8.755273e-10
13,1,0.500,49.2,198.424669,0.359720,9.550817e-09
13,0,0.500,49.2,214.103297,0.525228,2.549382e-08
13,1,0.700,20.7,213.593185,0.556199,2.891897e-08
13,1,0.500,49.2,292.956202,0.656657,4.327652e-08
13,1,0.300,20.7,252.747861,0.538401,3.565534e-08
13,1,-0.700,11.7,177.327351,0.482529,2.129051e-08
13,1,0.500,20.7,222.499121,0.480727,1.886719e-08
13,0,0.300,36.9,198.441062,0.374051,1.672401e-08
13,1,0.100,36.9,214.584085,0.339526,1.623042e-08
13,0,0.100,20.7,233.999765,0.728694,3.971131e-08
13,1,0.900,36.9,412.795027,0.763185,3.832086e-08
13,0,-0.300,27.7,196.241517,0.492209,2.589624e-08
13,0,0.700,27.7,268.653806,0.555180,3.277972e-08
13,0,0.700,27.7,174.565641,0.475820,2.201547e-08
13,0,0.300, 8.7,196.110709,0.525531,2.626301e-08
13,0,-0.100,27.7,262.904443,0.530587,2.966920e-08
13,0,0.100,11.7,239.390723,0.591869,3.729103e-08
13,1,0.300,49.2,328.761892,0.255127,4.217654e-09
13,1,0.500,36.9,275.560645,0.497728,2.971072e-08
13,1,0.500,49.2,335.670960,0.713880,3.849610e-08
13,1,0.500,36.9,196.426761,0.403570,1.670488e-08
13,0,0.300,11.7,209.476292,0.522349,2.977581e-08
13,0,0.900,20.7,203.905185,0.464316,2.350544e-08
13,1,-0.100,27.7,235.299447,0.520060,3.254047e-08
13,0,-0.500,15.6,232.217990,0.622935,2.410351e-08
13,0,-0.300,15.6,295.837929,0.460096,2.971190e-08
13,1,0.100,15.6,208.522064,0.494231,1.725009e-08
13,1,0.500,36.9,238.709469,0.330541,1.298381e-08
13,0,0.900,20.7,223.381836,0.661698,3.584910e-08
13,0,0.300,27.7,185.757059,0.485168,2.086206e-08
13,0,0.900,15.6,178.448187,0.418490,1.939296e-08
13,1,0.100,36.9,345.242856,0.545825,3.164795e-08
13,1,0.500,36.9,217.839644,0.308268,7.373404e-09
13,1,0.500,49.2,256.587433,0.510466,2.903424e-08
13,1,-0.700,49.2,214.404624,0.562206,3.510328e-08
13,0,0.500,20.7,208.126649,0.489095,2.793014e-08
13,1,0.900,11.7,204.666489,0.397003,9.951293e-09
13,0,-0.300,27.7,198.652115,0.270727,9.645271e-09
13,1,0.900,11.7,277.470851,0.681063,4.036278e-08
13,0,0.900, 8.7,211.412918,0.573212,3.164158e-08
13,1,0.900,27.7,389.322146,0.671695,4.009523e-08
13,0,0.500,15.6,202.497614,0.494578,1.855914e-08
13,1,0.500,27.7,210.398848,0.534686,2.631898e-08
13,1,0.500,49.2,236.596560,0.352165,9.412892e-09
13,0,0.100,36.9,233.277030,0.642204,3.420331e-08
13,1,0.500,27.7,246.679080,0.535091,2.262041e-08
13,1,0.500,27.7,229.964720,0.619948,2.736365e-08
13,0,0.300,27.7,242.278233,0.601507,3.828529e-08
13,0,0.700,20.7,242.919032,0.595729,3.663829e-08
13,0,0.300, 8.7,175.695434,0.367630,1.477846e-08
13,1,-0.100,11.7,233.957254,0.691909,4.327614e-08
13,1,0.500,27.7,217.473278,0.542485,2.966105e-08
13,1,-0.300,36.9,215.465120,0.590498,3.178975e-08
13,0,0.100,11.7,298.133023,0.942246,8.591073e-08
13,0,0.700,20.7,229.036462,0.561588,2.998152e-08
13,1,0.900,27.7,287.599819,0.548737,1.845318e-08
13,0,0.300,20.7,316.859183,0.497854,2.707138e-08
13,1,0.300,20.7,261.332124,0.586683,4.275153e-08
13,0,0.500,49.2,237.807426,0.480443,2.576127e-08
13,0,0.900,20.7,209.401304,0.619976,3.159706e-08
